"Date" "Hydraulic" "Wind" "Solar_Photovoltaic" "Solar_Thermal" "Other_Renewables" "Pumping_Turbine" "Nuclear" "Combined_cycle" "Coal" "Diesel_Engine" "Gas_Turbine" "Steam_Turbine" "Cogeneration" "Consumption" "Electricity" "Gas_Price" "CO2_Price" "Balance_France" "Balance_Portugal" "Balance_Morocco"
"1791" "2018-11-26T00:00:00+01:00" 84380.3 253400.1 14347.8 4345.072 9415.498 3928.789 122036.5 82040.45 133604.5 8686.705 2947.594 8086.383 83003.67 30927.32 63.646 26.75 19.83 43183.9 -23604.8 620
"1792" "2018-11-27T00:00:00+01:00" 87138.97 169622.5 17227.18 6157.523 9749.618 555.819 121658.3 156795.8 149962.7 8614.398 2035.416 7539.532 84173.44 31568.03 69.198 27.1 19.65 25887.3 2138.3 1830
"1793" "2018-11-28T00:00:00+01:00" 81643.5 137559.5 18702.87 4122.019 9889.541 3221.904 121563 154498.1 140259 8835.224 1934.046 7389.439 84455.39 31665.88 66.875 26.57 19.25 -6747.9 -12486.1 1800
"1794" "2018-11-29T00:00:00+01:00" 87093.82 125435.8 15747.55 6033.878 9972.1 10884.26 121657.1 149405.8 146487.7 8022.939 2818.286 7177.422 85757.13 31793.88 66.618 26.67 20.08 -5264.2 -18560.5 2650
"1795" "2018-11-30T00:00:00+01:00" 78494.88 170241.2 16302.61 5167.114 10383 6330.988 121226.6 139572.1 146411.5 8270.279 2010.648 7594.414 86615.79 31313.4 66.819 25.66 20.5 4346.4 14015.9 500
"1796" "2018-12-01T00:00:00+01:00" 71417.24 189050.2 14974.4 2201.713 10524.12 4038.584 121721.2 61321.03 110646.9 8555.094 571.746 7456.901 81888.81 28009.37 65.08 25.6 20.5 -32694 14555.1 1010
"1797" "2018-12-02T00:00:00+01:00" 65888.6 205298.8 14772.8 3072.144 10507.08 5808.573 123263.4 41152.82 90472.22 8382.681 582.347 7131.61 79066.57 26021.32 61.171 26.82 20.5 -50689.2 37663.7 900
"1798" "2018-12-03T00:00:00+01:00" 89395.58 143607.8 13206.21 6490.528 10506.72 9617.846 130282.5 125787.1 113161.7 8723.678 1466.35 8068.753 84389.92 30442.38 66.998 26.57 20.63 -52171.2 21627.4 2130
"1799" "2018-12-04T00:00:00+01:00" 107404.8 47286.43 16963.37 6829.551 10708.83 3548.31 134831.1 165704.8 125952 8328.434 1282.535 8128.581 85780.01 30775.98 72.139 25.99 20.73 -21966.3 -22408.9 1350
"1800" "2018-12-05T00:00:00+01:00" 86310.83 112605.4 16561.47 6465.333 10468.91 1804.85 142607.2 146982.5 117758.1 8046.772 1149.494 8085.143 87055.15 30531.4 68.388 25.29 19.65 -10187.1 -7444.4 790
"1801" "2018-12-06T00:00:00+01:00" 76580.48 120204.9 16638.18 5269.667 10376.18 1725.347 146189.5 94321.43 91794.79 7663.24 547.293 7589.074 83512.25 26763.31 65.307 24.88 20 -18028.5 9301.8 -1000
"1802" "2018-12-07T00:00:00+01:00" 61004.68 163210.2 16390.07 2493.32 10098.39 4369.13 146216.4 57725.56 93699.6 8122.384 625.935 7531.546 84016.14 27949.28 66.904 24.69 20.29 -69149.7 14514.3 1200
"1803" "2018-12-08T00:00:00+01:00" 54506.07 155616.7 15053.99 6114.965 10173.88 1173.667 146463.5 65208.62 89885.25 6768.369 481.14 7296.133 81655.59 26132.95 64.148 25.04 20.29 -38935.6 5911.6 -500
"1804" "2018-12-09T00:00:00+01:00" 54354.23 148804 17825.43 5697.251 9991.111 2327.324 146550.8 76150.85 84584.19 7375.709 406.039 6033.28 78551.26 25403.01 64.46 25.49 20.29 -39033.3 36672.6 -4050
"1805" "2018-12-10T00:00:00+01:00" 65869.3 99587.73 17107.23 1197.672 9868.239 2867.944 146511.6 131590.5 121955.9 8225.736 1744.615 6479.672 81234 30464.74 67.564 25.65 20.83 -61619.6 -2540.7 -1400
"1806" "2018-12-11T00:00:00+01:00" 94899.76 71690.39 12971.88 1209.878 10061.46 15707.6 146450 165845.7 142008.1 7634.41 2467.1 5770.193 82038.9 31471.79 70.183 25.88 20.16 -23019.4 -4443.5 500
"1807" "2018-12-12T00:00:00+01:00" 103564.1 125293.9 9153.313 883.034 10293.34 10827.9 146457.5 145330.8 136840.1 7679.28 1963.999 5785.26 81655.34 31815.73 69.858 25.8 21.46 16530 -22276.5 -650
"1808" "2018-12-13T00:00:00+01:00" 79038.5 289366.6 7520.812 3802.536 9902.405 1816.809 146432 79863.82 112866.9 7632.084 2400.424 6073.975 82280.6 32257.31 65.843 25.51 22.18 46732.4 -28130.5 -2380
"1809" "2018-12-14T00:00:00+01:00" 81109.76 263190.6 15276.56 3601.759 9688.214 1860.803 146345.4 116121 113078 7408.471 2268.873 5303.152 86253.14 31803.27 67.1 24.97 23.37 50380.9 8985.6 -3000
"1810" "2018-12-15T00:00:00+01:00" 69228.59 246006.7 12556.33 747.246 9429.756 1012.268 146245.7 51929.26 94235.52 7276.684 1034.933 4983.759 83918.04 28486.43 64.578 25.08 23.37 35298.3 -16164.5 -2750
"1811" "2018-12-16T00:00:00+01:00" 64650.17 282015.1 9576.568 3187.069 9016.286 3746.683 146288.6 38517.2 78391.14 7003.502 658.954 5371.458 81289.39 26801.41 61.6 25.64 23.37 33515.8 8824.2 NA
"1812" "2018-12-17T00:00:00+01:00" 106026.4 151493.5 14964.68 1326.336 8785.595 10632.99 145892.4 147950.8 117525.2 8191.208 1177.777 6125.029 86750.02 31774.19 69.316 25.81 24.27 20926.6 -10604.6 -370
"1813" "2018-12-18T00:00:00+01:00" 88646.88 212777.1 10047.66 1311.289 9181.39 1744.841 137035.6 117830.3 113746.7 7911.655 1261.234 6455.313 87265.97 32795.51 67.023 25.98 23.95 4330.7 -29208.3 -250
"1814" "2018-12-19T00:00:00+01:00" 89715.32 209597.5 12507.13 2382.561 9185.258 5916.12 120111.5 113387.6 117923.5 7317.927 2230.926 5931.541 86962.28 32158.08 66.053 25.93 24.33 -4964.7 -17431.1 -850
"1815" "2018-12-20T00:00:00+01:00" 94742.57 147990.5 11320.36 3863.099 9234.616 5882.578 120262.9 120907.4 127367 8285.295 1244.535 5216.555 88499.32 31725.71 68.702 25.6 24.13 -39072.7 -11211.7 1000
"1816" "2018-12-21T00:00:00+01:00" 83513.76 178447.9 13179.72 3180.638 9738.912 449.252 120259.5 77278.32 100271.1 7787.904 1430.493 6210.503 89278.75 30593.53 66.175 24.46 24.57 -78292.9 2107.9 1000
"1817" "2018-12-22T00:00:00+01:00" 85281.85 100431.5 12925.91 3884.235 10336.21 6109.361 120292.1 84094.19 88021.77 8176.758 1007.712 7372.385 85190.91 27151.75 66.961 24.63 24.57 -68586 -1297.7 -2730
"1818" "2018-12-23T00:00:00+01:00" 79461.39 56083.97 14193.28 720.502 10170.39 1234.377 123066.3 100866.3 83737.2 7568.864 784.962 7380.37 81940.93 25478.17 67.89 25.3 24.57 -56250 -17048.4 -5350
"1819" "2018-12-24T00:00:00+01:00" 81919.16 46953.74 12998.22 860.165 9498.128 6083.604 127466.6 122372.3 76252.72 7735.591 1886.754 7601.169 70308.18 25500.34 69.92 24.7 24.81 -70084.5 -603.9 -1450
"1820" "2018-12-25T00:00:00+01:00" 67521 47783.61 11689.61 2358.218 9098.258 873.541 138666.5 96456.03 72800.86 7570.935 527.703 6769.759 63330.29 22331.72 68.33 25 24.81 -54258.4 6659 2000
"1821" "2018-12-26T00:00:00+01:00" 85991.94 51544.65 13543.97 3375.933 9173.633 5726.503 144834.9 137724.6 84407.65 7857.95 1256.131 7508.163 75721.85 26514.4 68.764 24.6 24.81 -59694.4 15876.8 400
"1822" "2018-12-27T00:00:00+01:00" 106214.4 29184.09 13473.72 2661.629 9091.151 11004.36 145264.1 172609.8 92517.05 8324.461 1073.779 5748.489 82579.82 28521.42 73.029 24.9 24.64 -46030.7 10774.3 350
"1823" "2018-12-28T00:00:00+01:00" 84106.01 95420.07 10894.18 3976.889 9413.02 1514.167 145257.2 132370.4 88423.93 8013.176 1028.194 5725.559 82346.91 28624.19 69.452 24.03 24.61 -38514 -7555 -1750
"1824" "2018-12-29T00:00:00+01:00" 67328.99 176643.2 14483.49 7300.844 8779.888 712.911 145268.8 57066.65 46636.18 7261.371 1173.819 6533.329 81344.52 26632.84 62.544 24.92 24.61 -62042.8 4336.7 -4500
"1825" "2018-12-30T00:00:00+01:00" 67724.77 120204.2 18328.5 7941.756 8419.94 1856.258 145131.8 66529.49 41887.77 8249.042 1196.812 7350.226 77956.68 25255.06 64.526 24.87 24.61 -58700.2 -7648.2 -5610
"1826" "2018-12-31T00:00:00+01:00" 73308.02 76388.13 19115.74 7867.112 8725.234 484.087 145093.9 98402.77 57940.1 8050 1339.021 8225.95 69140.16 25908.58 68.324 24.28 24.18 -64295 -7561.2 -4540
"1827" "2019-01-01T00:00:00+01:00" 53722.12 78024.6 19037.74 7457.265 8432.49 825.588 145065.9 102405 46490.35 7514.894 560.41 7221.274 65180.12 23086.64 69.694 27.17 24.18 -58989.6 23642.6 -5970
"1828" "2019-01-02T00:00:00+01:00" 61294.77 195509.2 18819.39 7592.59 8440.714 5146.511 144935.4 101005.9 65173.36 7930.999 988.6 7836.532 81637.71 29425.04 67.003 24.5 24.98 -57901.7 20401.1 -3520
"1829" "2019-01-03T00:00:00+01:00" 82981.95 111015.3 16813.99 6419.244 9215.684 9632.887 147271.5 143640.2 82277.31 7876.005 1277.355 9083.021 88044.43 31262.12 69.561 24.76 23.03 -23586.2 -34407.6 -4960
"1830" "2019-01-04T00:00:00+01:00" 94301.94 79621.04 18271.44 6109.126 9434.681 10894.17 150097.4 182524.4 94253.89 8145.958 1736.333 8914.684 90680.25 31469.17 72.075 24.94 23.49 -9345.1 -18124.3 -4320
"1831" "2019-01-05T00:00:00+01:00" 58822.69 116501.4 19538.38 7205.657 9411.312 256.618 150843.7 117718 86777.69 8141.416 1747.986 7076.046 85813.53 28489.17 68.848 25.58 23.49 -33191.3 -4232.4 -6260
"1832" "2019-01-06T00:00:00+01:00" 42064.75 164526.2 19983.46 7466.394 9393.49 1507.601 169595.1 71507.56 68327.28 7388.298 734.659 7014.48 83436.81 26190.35 64.203 26.05 23.49 -47178.5 39780.1 -7472.9
"1833" "2019-01-07T00:00:00+01:00" 66708.37 162824.5 19527.62 7795.089 9410.737 2747.252 170647.8 120242.2 100357.9 7659.877 950.964 6618.115 87503.51 30312.85 68.793 24.92 22.1 502 3573.5 -4930
"1834" "2019-01-08T00:00:00+01:00" 68044.83 166506.6 19051.97 8068.181 9069.504 8149.864 170546.4 131104.3 125930 7953.066 1712.777 6424.795 90474.6 33550.65 67.878 24.74 22.62 -40899.3 13597.8 -2810
"1835" "2019-01-09T00:00:00+01:00" 48716.67 252314.9 18646.74 7853.846 10130.54 2988.945 170649.4 93395.25 130162 8461.99 1597.174 6494.488 89900.14 33626.79 65.739 25.31 21.89 -33048 29513.8 -2140
"1836" "2019-01-10T00:00:00+01:00" 62288.16 259862.5 19966.99 8158.607 10440.39 6229.716 170640.7 110701.4 109655.7 8595.88 1827.819 5836.066 91180.15 34025.85 67.176 25.09 21.94 37423.7 -24215.3 -3120
"1837" "2019-01-11T00:00:00+01:00" 64303.77 224331.7 20155.21 8547.755 10577.92 4923.387 170287.4 142337.8 100076.4 8794.158 1921.139 6208.651 92024.4 34418.03 68.479 24.75 22.59 22309.2 -26424.4 -1940
"1838" "2019-01-12T00:00:00+01:00" 36415.32 199129.6 19390.79 8329.778 10649.27 3538.328 170454.1 93668.18 88253.54 8808.329 1193.926 6301.514 87528.55 30634.68 65.883 24.89 22.59 -56561.6 15561.3 -4410
"1839" "2019-01-13T00:00:00+01:00" 42369.96 187282.9 19327.68 8085.109 9737.021 6652.619 170140.6 81647.12 89307.05 8078.024 896.034 6213.351 85302.82 28656.25 64.537 25.59 22.59 -48625 37689.4 -7200
"1840" "2019-01-14T00:00:00+01:00" 53598.57 182876 19560.34 7871.698 9818.429 1264.057 170193.6 150763.9 127771.2 8398.051 1451.27 6832.216 87719.29 33198.3 68.183 25.94 22.4 -38382.3 32859.7 720
"1841" "2019-01-15T00:00:00+01:00" 81267.42 57560.49 17686.26 3917.967 10556.72 5026.35 170579.4 204569.4 144821.2 8237.598 1322.889 6252.076 87878.04 33577.45 72.156 26.98 22.46 -50314 7993.3 2630
"1842" "2019-01-16T00:00:00+01:00" 82944.48 68547.15 12628.2 2101.095 10302.57 2971.192 170584.5 202123.5 149595.3 7857.683 1886.086 6632.802 88633.73 33704.58 74.045 27.76 23.27 -52066.2 18795.1 -250
"1843" "2019-01-17T00:00:00+01:00" 72981.88 86231.91 9702.755 645.96 10130.93 4098.064 170591.9 171403.7 149713.7 7948.1 1535.575 6742.628 88136.47 33809.21 70.16 26.5 23.49 -51288.3 -10587.3 -360
"1844" "2019-01-18T00:00:00+01:00" 101622.4 79899.71 12077.34 1488.897 9927.765 5473.693 165952.6 187493.3 153821.6 7673.799 1566.55 6951.119 89591.18 33776.99 73.085 25.62 24.71 -16643.2 21.4 -800
"1845" "2019-01-19T00:00:00+01:00" 69273.2 141722.7 9998.615 470.395 9299.624 176.301 144908.5 104044.6 144263.1 7868.932 1190.062 6796.529 85218.41 30486.05 68.365 25.84 24.71 -8142.2 -20911.1 -5970
"1846" "2019-01-20T00:00:00+01:00" 47734.82 207059.6 12711.38 3426.667 8808.681 1365.875 144315 62060.52 131467.9 7718.07 1080.354 6629.958 82064.37 28055.45 66.003 27.58 24.71 24231.3 -11027 -7590
"1847" "2019-01-21T00:00:00+01:00" 91299.46 166666.7 19107.47 7037.547 9298.949 9207.993 144383.1 143965 145092.4 7733.288 1435.038 6475.252 86396.52 33066.2 70.338 26.06 24.28 29808.1 -13164.2 -3920
"1848" "2019-01-22T00:00:00+01:00" 76301.05 249737.6 9667.386 664.741 9569.744 920.133 144749.6 131810 144491.1 7313.462 1616.348 6625.279 87710.42 34471.35 69.318 24.57 25.01 37998.6 -24593.3 -2740
"1849" "2019-01-23T00:00:00+01:00" 64317.28 376324.5 11471.02 2025.536 9078.308 4668.4 152727.1 50912.3 118718.7 7657.665 1460.664 6465.557 87328.18 34080.21 65.56 24.8 24.54 56623.1 -25086.6 -3500
"1850" "2019-01-24T00:00:00+01:00" 71281.07 297689.7 13543.06 4311.642 10086.3 6194.119 165326.9 99847.74 123531.5 7782.899 1881.815 7024.429 87259.74 33365.21 65.472 24.99 23.81 56139.5 -3113.4 -3230
"1851" "2019-01-25T00:00:00+01:00" 76711.71 241005 20644.29 9264.722 10330.32 3666.1 170626.8 107238.7 133473.7 8131.875 1947.952 8552.099 87743.99 32441.31 66.698 24.52 23.76 43396 27413.5 -4760
"1852" "2019-01-26T00:00:00+01:00" 68907.87 117178 22104.49 10353.46 10277.61 6855.176 170985.5 68873.2 114180.7 8292.404 1066.752 7978.325 85091.82 28710.61 65.028 23.16 23.76 -61367.5 35112 -4270
"1853" "2019-01-27T00:00:00+01:00" 54595.84 293889.9 18535.88 5941.465 10229.67 12428.01 170964.7 27624.67 37130.02 7841.563 670.612 6829.091 78533.78 26996.02 49.416 24.32 23.76 -27160 39125.8 -3940.4
"1854" "2019-01-28T00:00:00+01:00" 76405.74 315299.4 18339.29 5734.71 10495.18 12786.19 170571.6 54010.62 66821.93 7416.462 1392.018 7109.491 85091.22 32182.4 61.27 24.08 22.6 5547.1 18938.6 -6506.6
"1855" "2019-01-29T00:00:00+01:00" 78839.11 305251.1 9001.145 952.119 10698.19 4309.037 170864 96176.45 75871.08 6823.612 1737.875 7666.454 86943.05 32968.56 64.251 23.87 23.2 19915.1 10439 -5701.1
"1856" "2019-01-30T00:00:00+01:00" 85928.21 277816.9 13955.86 593.279 10618.75 9093.35 170968.1 96800.28 80978.91 6954.737 1905.65 7533.417 87995.33 32936.47 62.786 23.45 22.9 20779.8 5334.4 -6386.2
"1857" "2019-01-31T00:00:00+01:00" 91169.6 364996.9 8060.942 259.584 10682.6 6238.642 170920.6 46045.34 63951.52 7733.03 2178.35 8310.873 86757.95 32715.97 60.206 22.71 22.14 48157.2 -5479.5 -4480
"1858" "2019-02-01T00:00:00+01:00" 104180.2 352675.4 13845.66 780.827 10579.26 13786.02 170980.8 43982.14 46418.92 7761.513 1929.889 8346.13 86835.52 32262.66 58.279 20.53 21.8 52845.3 -6304.2 -1053.3
"1859" "2019-02-02T00:00:00+01:00" 104172.8 310202.1 17861.99 7185.57 10287.18 13229.87 171032.6 37105.58 36871.61 6951.183 864.614 6198.601 81752.15 29486.31 43.805 21.86 21.8 42428.7 20124.1 -5949.3
"1860" "2019-02-03T00:00:00+01:00" 103565.9 225671 22785.08 11910.77 10176.31 5580.809 171017.7 51703.15 44050.34 6123.618 837.531 4464.389 82265.1 27716.84 53.798 23.29 21.8 -10694.9 39058.8 -8070
"1861" "2019-02-04T00:00:00+01:00" 112595.8 155950 22639.66 11124.29 10161.71 8146.273 170990.8 137903.4 100404 7867.393 1180.784 7627.921 87796.44 32930.37 63.94 23.52 22.89 -42669.6 42101.6 -4967.3
"1862" "2019-02-05T00:00:00+01:00" 113328.8 96225.08 23648.4 11720.69 10362.41 5002.4 170991.7 146452.8 127904.2 8627.844 1472.456 8067.036 87954.8 32853.2 65.675 23.09 23.02 -36809.9 29817.6 -6620
"1863" "2019-02-06T00:00:00+01:00" 104095.7 73373.74 23648.21 10977.16 10557.45 5782.944 171025.6 143799.6 126698.8 8041.734 1246.835 7697.775 88067.57 32244.85 66.014 22.11 23.55 -69193.7 37271.4 -4900
"1864" "2019-02-07T00:00:00+01:00" 104841.9 91748.74 22791.48 10749.35 10448.95 10915.18 170999 130483.3 105948.9 7375.666 936.905 7428.127 89267.51 31940.19 62.926 21.88 23.32 -69467.8 37313.6 -2920
"1865" "2019-02-08T00:00:00+01:00" 96035.63 131880.9 23821.38 11292.8 10571.87 8852.848 170969.2 109430.3 93262.72 7373.523 1431.098 7191.561 90910.02 31563.46 61.23 20.93 22.2 -71700 43377.5 -4110
"1866" "2019-02-09T00:00:00+01:00" 88929.27 159227.8 21892.1 7348.269 9850.891 8450.917 170971.9 66052.39 54348.25 7262.118 1150.982 6620.77 84038.53 28401.74 58.045 20.91 22.2 -71950 39066.3 -5418.7
"1867" "2019-02-10T00:00:00+01:00" 77094.1 259405.9 12775.57 1690.15 9568.653 13075.54 170982.3 30747.4 37872.86 6987.981 1074.49 6625.145 78973.21 26638.14 42.974 21.94 22.2 -47357.1 40421.6 -2204.3
"1868" "2019-02-11T00:00:00+01:00" 86087.28 142860.3 20952.2 7582.515 9996.106 6339.632 170911.2 130009.2 65735.9 7753.721 1457.224 8414.85 85589.38 30916.33 61.089 21.16 22.26 -68318.1 26169.5 -5590
"1869" "2019-02-12T00:00:00+01:00" 102813.6 73426.46 23283.3 10829.1 10671.06 5068.943 170865.7 152339.7 84065.68 8116.33 1854.379 8140.009 87150.98 31703.24 65.126 20.66 20.57 -63635.9 11050 -6315
"1870" "2019-02-13T00:00:00+01:00" 102627.1 72740.96 24990.79 11404.99 10736.29 1685.747 170776.1 156375.3 90788.23 7742.337 1784.382 8359.842 86016.66 31496.49 65.898 20.78 20.83 -57981.1 19614 -5960
"1871" "2019-02-14T00:00:00+01:00" 85739.27 153459.1 24087.16 13489.84 10621.99 1487.276 170886.6 121562.6 70804.01 7305.778 1704.174 8011.072 86239.88 31348.22 60.888 20.74 19.67 -47387.1 9811.1 -5210
"1872" "2019-02-15T00:00:00+01:00" 90038.41 93456.67 22592.44 9992.313 10860.86 8174.13 170831.2 124203.5 81277.63 7385.607 1762.915 8520.197 89013.54 31167.31 59.848 19.99 20.3 -69530 8248.9 -7600
"1873" "2019-02-16T00:00:00+01:00" 76773.29 151200.5 23835 6860.957 10637.33 13926.25 159365.2 45321.17 75691.72 7895.528 891.143 7763.836 83554.54 27812.37 55.148 19.97 20.3 -69377.8 38461.2 -7770
"1874" "2019-02-17T00:00:00+01:00" 66533.33 173837.3 24062.35 10589.88 9759.756 6642.924 164897.9 33531.64 62459.21 7054.418 760.466 7207.003 81432.97 25900.81 51.474 21.08 20.3 -61362.8 38116.8 -10440
"1875" "2019-02-18T00:00:00+01:00" 92032.56 119261.1 17714.09 660.164 9228.584 3366.179 170824.8 111893.9 98773.97 7302.432 1963.347 7142.151 84389.37 30841.21 61.268 20.69 19.89 -65769.5 20800.4 -7030
"1876" "2019-02-19T00:00:00+01:00" 101558.3 31814.17 18684.64 1387.837 9993.241 11337.38 170832.3 150950.1 118079.6 7157.299 1838.759 7947.352 85708.95 31269.78 63.39 20.42 20.09 -72450 16778.6 -7370
"1877" "2019-02-20T00:00:00+01:00" 85119.49 64966.18 21729.77 6348.453 10353.43 2814.968 170917.3 140913.8 114993.9 8255.897 1784.178 8200.073 86648.01 31050.82 62.096 20.61 20.36 -70566.8 22019.4 -6670
"1878" "2019-02-21T00:00:00+01:00" 76568.37 105677.2 24453.41 9147.213 10268.42 3326.285 170870.4 116316.9 101499.7 7692.972 2132.985 8232.477 87405.68 31072.67 59.517 20.68 18.7 -69488.9 21801.1 -4489.3
"1879" "2019-02-22T00:00:00+01:00" 72749.43 95212.88 26454.47 11978.34 10152.44 3468.915 170842.8 91587.03 103620.6 7610.101 1717.778 8365.593 88318.87 30426.4 58.367 20.19 18.84 -70087.3 5384.2 -7000.4
"1880" "2019-02-23T00:00:00+01:00" 62126.14 120314.4 23318.15 5389.183 9982.363 2558.664 170820.8 62156.25 88679.8 7584.617 1286.125 7798.799 83622.81 27166.44 55.786 20.31 18.84 -71016.1 38757.1 -9240
"1881" "2019-02-24T00:00:00+01:00" 64015.48 82878.88 25992.68 13825.09 9695.447 2587.218 170844.8 59733.51 78149.02 7531.969 1116.597 7142.961 81442.96 25083.9 55.04 20.6 18.84 -64883.3 38681.8 -10560
"1882" "2019-02-25T00:00:00+01:00" 89367.79 61051.41 27356.7 15885.02 9868.432 6629.291 170796.9 99215.67 104555.3 7468.021 1768.508 8325.849 85059.75 29686.32 60.59 20.12 19.14 -73750.9 26470.9 -7800
"1883" "2019-02-26T00:00:00+01:00" 72981.41 95340.36 27708.9 17384.54 10063.56 2859.242 170525.5 81312.51 101024 7864.754 1800.606 8380.467 85131.2 30067.23 58.216 19.85 19.53 -72634.1 8737.6 -8062.2
"1884" "2019-02-27T00:00:00+01:00" 76836.85 101768.4 27153.51 13519.97 9953.45 4175.746 170787.4 76086.15 99100.19 7375.877 1956.54 7464.963 83843.95 29979.92 57.94 19.44 21.16 -74395.2 7984 -8595
"1885" "2019-02-28T00:00:00+01:00" 70597.07 100082.7 24720.04 10923.32 10296.37 5356.072 170227.1 79412.05 98099.45 6950.149 1838.63 7296.862 86419.36 29298.47 58.21 18.97 21.59 -72750 15989.6 -8325
"1886" "2019-03-01T00:00:00+01:00" 77828.26 90048.59 23910.36 4775.237 9554.793 7806.299 170726.6 78246.46 91408.28 7630.688 1251.86 7526.902 86904.27 29595.99 58.815 18.26 22.18 -73903.7 1657.3 -9221.7
"1887" "2019-03-02T00:00:00+01:00" 62615.9 144063.4 26532.05 13032.86 9093.834 6760.76 170719.1 53894.53 38934.86 7053.742 1502.563 7137.551 82298.84 26585.67 52.973 19.18 22.18 -64966.6 26241.6 -11044.3
"1888" "2019-03-03T00:00:00+01:00" 48510.17 187582.1 25507.01 14380.45 8779.706 3933.994 170672.4 49593.96 16806.03 6184.86 989.234 6387.256 78572.02 24561.51 45.171 19.99 22.18 -60082.4 32395.6 -9090.3
"1889" "2019-03-04T00:00:00+01:00" 56357.33 252430.2 19612.33 3644.269 8691.52 10127.26 170640.9 60187.57 25189.62 6566.442 1440.116 7019.96 81860.14 28892.67 46.8 19.44 23.03 -63626.5 28049.9 -7480.9
"1890" "2019-03-05T00:00:00+01:00" 58100.22 181235.4 15937.45 1298.121 8804.061 5224.809 169980.4 81963.8 30870.08 6735.741 1548.923 8050.599 84031.11 29636.48 56.885 19.16 22.87 -66547.9 -18877.2 -5846.3
"1891" "2019-03-06T00:00:00+01:00" 58857.56 334361.2 11452.62 807.851 9105.738 7623.355 170697.6 41681.92 22789.15 7094.771 1717.808 7563.712 81536.17 30448.15 43.267 19.4 22.06 -35843.7 8529.1 -1048
"1892" "2019-03-07T00:00:00+01:00" 75680.49 183042.6 23338.85 7973.07 10468.31 10990.13 170656.3 90345.01 32583.16 6138.197 1752.572 7278.065 85891.18 30052.72 55.13 19.8 23.17 -69608.1 18080.3 -6000.4
"1893" "2019-03-08T00:00:00+01:00" 96360.6 67606.96 22891.42 8609.594 11047.94 7220.467 170799.6 116601.8 41347.28 6170.944 1560.973 7012.227 87972.6 29553.12 60.146 18.92 22.88 -71133.4 -11870.9 -11360
"1894" "2019-03-09T00:00:00+01:00" 95355.22 73540.86 28228.81 19159.69 10782.21 4639.575 170733.1 71309.05 37130.56 5288.662 1343.013 5041.982 83583.36 26391.03 58.114 19.47 22.88 -62100 17022.8 -12110
"1895" "2019-03-10T00:00:00+01:00" 67930.59 119892.9 27959.39 20670.63 10834.21 5183.251 170610 47030.78 31869.09 5990.104 967.236 5569.338 79452.98 24218.09 52.008 20.43 22.88 -54516.7 33557.9 -12240.2
"1896" "2019-03-11T00:00:00+01:00" 93095.75 115566.9 28579.81 20193.87 10943.47 7772.632 170611.4 92415.73 40666.07 6494.436 2104.823 6592.286 84555.58 28552.56 57.278 19.74 22.2 -66037.5 23703.5 -6123.4
"1897" "2019-03-12T00:00:00+01:00" 84070.74 148383.1 28241.94 20485.51 11011.08 3654.015 170269.3 80874.56 36163.95 6286.114 2484.724 6215.693 85044.3 29327.67 56.562 18.79 22.22 -70850 17732 -3730
"1898" "2019-03-13T00:00:00+01:00" 67874.11 217813.1 26812.43 19774.63 11022.19 6845.764 170165.8 46612.64 28241.63 6327.122 2459.841 6578.853 84417.94 29759.06 50.976 18.73 22.17 -68300 10800.9 -4635.3
"1899" "2019-03-14T00:00:00+01:00" 85056.2 151291.2 30032.46 21651.02 11202.46 3139.867 170202.3 98589.26 30935.91 6697.722 2377.357 6330.393 84966.13 29696.69 56.378 19.13 22.63 -65625 31145 -9717.9
"1900" "2019-03-15T00:00:00+01:00" 98765.01 97518.86 30663.6 22706.72 11208.05 5999.503 170040.2 118147.5 29431.91 7224.349 2073.121 7644.217 86416.18 29139.38 59.529 17.29 22.36 -66666.7 31832.3 -10077.5
"1901" "2019-03-16T00:00:00+01:00" 76181.07 103631.3 30327.65 23557.67 11143.56 2461.427 170021.9 70182.18 26265.46 6443.108 1316.04 7625.894 83026.47 26000.45 55.403 16.23 22.36 -70333.3 33289.3 -11615.6
"1902" "2019-03-17T00:00:00+01:00" 42552.49 206816.6 28020.57 18119.08 10282.55 6150.286 170043.3 41021.8 20373.4 5617.963 888.63 5626.831 77101.46 24176.44 41.042 18.18 22.36 -56544.7 45967.9 -4702.5
"1903" "2019-03-18T00:00:00+01:00" 62634.5 172458.3 25577.01 17470.34 10445.06 4612.163 170200.2 78363.85 24637.59 6523.132 2002.073 5784.127 83232.72 27987.73 54.12 17.61 21.69 -71520.6 30048.2 -8474
"1904" "2019-03-19T00:00:00+01:00" 63470.91 186533.3 25136.6 17385.35 9870.946 4327.731 170268.6 57598.13 28159.53 6205.255 1755.132 5952.562 83377.2 27794.65 55.632 17.11 21.01 -68953.8 32847.6 -9476
"1905" "2019-03-20T00:00:00+01:00" 65301.48 184829.8 27343.18 18211.4 9927.836 2823.508 170337.6 88228.2 27241.09 6533.709 2284.848 5850.436 84454.31 29709.79 53.151 17.81 21.54 -74495.7 25918.6 -10949.2
"1906" "2019-03-21T00:00:00+01:00" 81165.93 119363.7 30466.97 21130.76 10145.66 13012.03 170306.5 103716.2 37882.4 6402.26 1903.62 5254.341 87260.51 29895.44 56.676 17.94 20.83 -75550.9 21871.8 -11642
